driver_id,driver_name,month,deliveries,failures,failure_rate,revenue
WDID10744,Molly Cole,2023-11,1,0,0.0,190.47
WDID10744,Molly Cole,2023-12,2,0,0.0,453.34
WDID10745,Megan Mccormick,2023-03,1,0,0.0,316.85
WDID10745,Megan Mccormick,2023-06,2,0,0.0,1122.3600000000001
WDID10745,Megan Mccormick,2023-08,2,0,0.0,466.26
WDID10745,Megan Mccormick,2023-11,1,0,0.0,259.46
WDID10746,Rebecca Young,2023-01,1,0,0.0,259.43
WDID10746,Rebecca Young,2023-02,1,0,0.0,87.22
WDID10746,Rebecca Young,2023-06,1,0,0.0,255.56
WDID10746,Rebecca Young,2023-07,2,0,0.0,462.53999999999996
WDID10746,Rebecca Young,2023-12,1,0,0.0,263.61
WDID10747,Elizabeth Thomas,2023-03,1,0,0.0,185.22
WDID10747,Elizabeth Thomas,2023-06,1,0,0.0,83.11
WDID10747,Elizabeth Thomas,2023-07,1,0,0.0,246.64
WDID10747,Elizabeth Thomas,2023-09,1,0,0.0,230.39
WDID10747,Elizabeth Thomas,2023-10,1,0,0.0,164.18
WDID10747,Elizabeth Thomas,2023-12,1,0,0.0,249.88
WDID10748,Kenneth Lewis,2023-01,1,0,0.0,237.49
WDID10748,Kenneth Lewis,2023-07,1,0,0.0,208.83
WDID10748,Kenneth Lewis,2023-08,1,0,0.0,184.67
WDID10748,Kenneth Lewis,2023-10,1,0,0.0,268.12
WDID10748,Kenneth Lewis,2023-11,1,0,0.0,80.29
WDID10748,Kenneth Lewis,2023-12,1,0,0.0,161.44
WDID10749,Jason Henry,2023-01,1,0,0.0,220.65
WDID10749,Jason Henry,2023-05,4,0,0.0,589.24
WDID10749,Jason Henry,2023-08,1,0,0.0,152.17
WDID10750,Carlos Kelley,2023-03,1,0,0.0,176.8
WDID10750,Carlos Kelley,2023-06,1,0,0.0,206.27
WDID10750,Carlos Kelley,2023-08,1,0,0.0,127.84
WDID10750,Carlos Kelley,2023-09,2,0,0.0,256.45
WDID10750,Carlos Kelley,2023-10,1,0,0.0,149.1
WDID10751,Christopher Weiss,2023-04,2,0,0.0,296.77
WDID10751,Christopher Weiss,2023-05,1,0,0.0,146.79
WDID10751,Christopher Weiss,2023-08,1,0,0.0,78.61
WDID10751,Christopher Weiss,2023-10,1,0,0.0,124.44
WDID10751,Christopher Weiss,2023-11,1,0,0.0,71.34
WDID10752,April Hensley,2023-01,1,0,0.0,482.36
WDID10752,April Hensley,2023-02,3,0,0.0,356.02
WDID10752,April Hensley,2023-07,1,0,0.0,144.58
WDID10752,April Hensley,2023-11,1,0,0.0,67.9
WDID10753,Rachel Walker,2023-02,1,0,0.0,99.51
WDID10753,Rachel Walker,2023-03,1,0,0.0,87.05
WDID10753,Rachel Walker,2023-06,1,0,0.0,84.2
WDID10753,Rachel Walker,2023-07,2,0,0.0,582.8100000000001
WDID10753,Rachel Walker,2023-09,1,0,0.0,391.72
WDID10754,Johnny Mcmahon,2023-02,1,0,0.0,461.49
WDID10754,Johnny Mcmahon,2023-04,1,0,0.0,30.89
WDID10754,Johnny Mcmahon,2023-07,2,0,0.0,263.83
WDID10754,Johnny Mcmahon,2023-08,1,0,0.0,85.22
WDID10754,Johnny Mcmahon,2023-10,1,0,0.0,87.03
WDID10755,Devon Rogers,2023-01,2,0,0.0,497.35
WDID10755,Devon Rogers,2023-04,1,0,0.0,499.82
WDID10755,Devon Rogers,2023-06,1,0,0.0,25.52
WDID10755,Devon Rogers,2023-10,1,0,0.0,56.31
WDID10755,Devon Rogers,2023-12,1,0,0.0,83.36
WDID10756,Sherry Dunn,2023-04,1,0,0.0,457.8
WDID10756,Sherry Dunn,2023-05,1,0,0.0,62.66
WDID10756,Sherry Dunn,2023-06,1,0,0.0,400.93
WDID10756,Sherry Dunn,2023-10,2,0,0.0,360.98
WDID10756,Sherry Dunn,2023-11,1,0,0.0,89.7
WDID10757,Tracey Knight,2023-02,2,0,0.0,314.21000000000004
WDID10757,Tracey Knight,2023-04,1,0,0.0,394.75
WDID10757,Tracey Knight,2023-09,1,0,0.0,52.6
WDID10757,Tracey Knight,2023-10,1,0,0.0,299.27
WDID10757,Tracey Knight,2023-12,1,0,0.0,469.58
WDID10758,Heather Powell,2023-03,1,0,0.0,53.46
WDID10758,Heather Powell,2023-05,1,0,0.0,162.25
WDID10758,Heather Powell,2023-07,1,0,0.0,264.71
WDID10758,Heather Powell,2023-08,1,0,0.0,46.48
WDID10758,Heather Powell,2023-10,1,0,0.0,389.72
WDID10758,Heather Powell,2023-11,1,0,0.0,457.97
WDID10759,Anne Stafford,2023-03,1,0,0.0,457.18
WDID10759,Anne Stafford,2023-05,1,0,0.0,45.7
WDID10759,Anne Stafford,2023-07,1,0,0.0,51.44
WDID10759,Anne Stafford,2023-10,2,0,0.0,653.3399999999999
WDID10759,Anne Stafford,2023-12,1,0,0.0,377.61
WDID10760,Wayne Chan,2023-01,1,0,0.0,489.72
WDID10760,Wayne Chan,2023-06,1,0,0.0,52.88
WDID10760,Wayne Chan,2023-08,1,0,0.0,34.65
WDID10760,Wayne Chan,2023-09,1,0,0.0,332.74
WDID10760,Wayne Chan,2023-10,2,0,0.0,622.22
WDID10761,Jaime Griffith,2023-02,2,0,0.0,734.5
WDID10761,Jaime Griffith,2023-03,2,0,0.0,709.79
WDID10761,Jaime Griffith,2023-04,1,0,0.0,360.08
WDID10761,Jaime Griffith,2023-12,1,0,0.0,472.7
WDID10762,Paul Wells,2023-03,1,0,0.0,466.08
WDID10762,Paul Wells,2023-06,2,0,0.0,535.07
WDID10762,Paul Wells,2023-09,1,0,0.0,469.19
WDID10762,Paul Wells,2023-11,1,0,0.0,204.71
WDID10762,Paul Wells,2023-12,1,0,0.0,317.95
WDID10763,Oscar Davis,2023-01,1,0,0.0,301.13
WDID10763,Oscar Davis,2023-03,1,0,0.0,430.06
WDID10763,Oscar Davis,2023-04,1,0,0.0,288.74
WDID10763,Oscar Davis,2023-06,1,0,0.0,465.4
WDID10763,Oscar Davis,2023-07,2,0,0.0,379.18
WDID10764,Cassandra Jones,2023-01,1,0,0.0,185.39
WDID10764,Cassandra Jones,2023-03,2,0,0.0,444.28
WDID10764,Cassandra Jones,2023-06,2,0,0.0,675.25
WDID10764,Cassandra Jones,2023-12,1,0,0.0,409.99
WDID10765,Louis Cross,2023-01,1,0,0.0,123.22
WDID10765,Louis Cross,2023-03,1,0,0.0,387.05
WDID10765,Louis Cross,2023-04,1,0,0.0,332.5
WDID10765,Louis Cross,2023-06,1,0,0.0,229.28
WDID10765,Louis Cross,2023-07,2,0,0.0,634.44
WDID10766,Heather Welch,2023-01,1,0,0.0,214.3
WDID10766,Heather Welch,2023-02,2,0,0.0,477.94
WDID10766,Heather Welch,2023-03,1,0,0.0,385.05
WDID10766,Heather Welch,2023-04,1,0,0.0,216.16
WDID10766,Heather Welch,2023-06,1,0,0.0,288.83
WDID10767,Christopher Richardson,2023-01,1,0,0.0,35.45
WDID10767,Christopher Richardson,2023-03,1,0,0.0,369.32
WDID10767,Christopher Richardson,2023-09,1,0,0.0,215.77
WDID10767,Christopher Richardson,2023-10,1,0,0.0,111.04
WDID10767,Christopher Richardson,2023-11,1,0,0.0,340.84
WDID10767,Christopher Richardson,2023-12,1,0,0.0,189.4
WDID10768,William Robinson,2023-01,2,0,0.0,216.87
WDID10768,William Robinson,2023-09,2,0,0.0,553.51
WDID10768,William Robinson,2023-12,2,0,0.0,401.74
WDID10769,Katherine Young,2023-01,1,0,0.0,311.32
WDID10769,Katherine Young,2023-02,1,0,0.0,348.5
WDID10769,Katherine Young,2023-03,1,0,0.0,349.86
WDID10769,Katherine Young,2023-04,2,0,0.0,206.12
WDID10769,Katherine Young,2023-11,1,0,0.0,200.41
WDID10770,Christopher Wiley,2023-03,2,0,0.0,692.06
WDID10770,Christopher Wiley,2023-05,2,0,0.0,405.96000000000004
WDID10770,Christopher Wiley,2023-11,1,0,0.0,199.6
WDID10770,Christopher Wiley,2023-12,1,0,0.0,75.17
WDID10771,Nicole Harris,2023-01,1,0,0.0,64.95
WDID10771,Nicole Harris,2023-05,1,0,0.0,93.96
WDID10771,Nicole Harris,2023-07,1,0,0.0,195.41
WDID10771,Nicole Harris,2023-08,1,0,0.0,383.74
WDID10771,Nicole Harris,2023-09,1,0,0.0,258.85
WDID10771,Nicole Harris,2023-12,1,0,0.0,288.02
WDID10772,Richard Martin,2023-01,2,0,0.0,287.81
WDID10772,Richard Martin,2023-05,1,0,0.0,269.67
WDID10772,Richard Martin,2023-06,2,0,0.0,240.23000000000002
WDID10772,Richard Martin,2023-07,1,0,0.0,414.12
WDID10773,Nicholas Nelson,2023-01,1,0,0.0,210.83
WDID10773,Nicholas Nelson,2023-02,2,0,0.0,230.10000000000002
WDID10773,Nicholas Nelson,2023-09,1,0,0.0,352.63
WDID10773,Nicholas Nelson,2023-10,2,0,0.0,79.1
WDID10774,Evelyn White DDS,2023-01,2,0,0.0,546.48
WDID10774,Evelyn White DDS,2023-03,1,0,0.0,461.01
WDID10774,Evelyn White DDS,2023-05,1,0,0.0,345.87
WDID10774,Evelyn White DDS,2023-07,1,0,0.0,164.11
WDID10774,Evelyn White DDS,2023-08,1,0,0.0,206.04
WDID10775,William Tucker,2023-01,1,0,0.0,142.17
WDID10775,William Tucker,2023-02,1,0,0.0,345.07
WDID10775,William Tucker,2023-03,1,0,0.0,444.36
WDID10775,William Tucker,2023-04,2,0,0.0,635.36
WDID10775,William Tucker,2023-12,1,0,0.0,26.73
WDID10776,Derek Edwards,2023-06,1,0,0.0,192.71
WDID10776,Derek Edwards,2023-07,2,0,0.0,554.3199999999999
WDID10776,Derek Edwards,2023-08,2,0,0.0,449.48
WDID10776,Derek Edwards,2023-11,1,0,0.0,481.95
WDID10777,Adam Fuentes,2023-06,1,0,0.0,161.33
WDID10777,Adam Fuentes,2023-07,2,0,0.0,653.3299999999999
WDID10777,Adam Fuentes,2023-08,1,0,0.0,105.72
WDID10777,Adam Fuentes,2023-09,2,0,0.0,1391.8600000000001
WDID10778,Omar Robinson,2023-02,1,0,0.0,326.93
WDID10778,Omar Robinson,2023-03,2,0,0.0,592.22
WDID10778,Omar Robinson,2023-05,1,0,0.0,96.33
WDID10778,Omar Robinson,2023-06,1,0,0.0,296.22
WDID10778,Omar Robinson,2023-08,1,0,0.0,336.31
WDID10779,Kevin Robinson,2023-02,1,0,0.0,287.87
WDID10779,Kevin Robinson,2023-03,1,0,0.0,298.58
WDID10779,Kevin Robinson,2023-05,1,0,0.0,389.47
WDID10779,Kevin Robinson,2023-06,1,0,0.0,99.3
WDID10779,Kevin Robinson,2023-07,1,0,0.0,77.6
WDID10779,Kevin Robinson,2023-08,1,0,0.0,263.9
WDID10780,Clayton Ramirez,2023-03,1,0,0.0,94.18
WDID10780,Clayton Ramirez,2023-05,1,0,0.0,379.83
WDID10780,Clayton Ramirez,2023-06,1,0,0.0,147.87
WDID10780,Clayton Ramirez,2023-07,2,0,0.0,114.41
WDID10780,Clayton Ramirez,2023-10,1,0,0.0,297.58
WDID10781,Amanda Moss,2023-01,1,0,0.0,351.4
WDID10781,Amanda Moss,2023-03,1,0,0.0,85.68
WDID10781,Amanda Moss,2023-05,2,0,0.0,358.21000000000004
WDID10781,Amanda Moss,2023-06,1,0,0.0,31.62
WDID10781,Amanda Moss,2023-07,1,0,0.0,147.67
WDID10782,Aaron Rogers,2023-01,1,0,0.0,44.17
WDID10782,Aaron Rogers,2023-03,1,0,0.0,127.09
WDID10782,Aaron Rogers,2023-06,1,0,0.0,282.09
WDID10782,Aaron Rogers,2023-09,1,0,0.0,341.31
WDID10782,Aaron Rogers,2023-11,1,0,0.0,1152.04
WDID10782,Aaron Rogers,2023-12,1,0,0.0,72.76
WDID10783,Stephen Thompson,2023-01,2,0,0.0,510.35999999999996
WDID10783,Stephen Thompson,2023-02,1,0,0.0,97.13
WDID10783,Stephen Thompson,2023-08,2,0,0.0,602.73
WDID10783,Stephen Thompson,2023-11,1,0,0.0,487.07
WDID10784,Deborah Stark,2023-03,1,0,0.0,44.7
WDID10784,Deborah Stark,2023-04,1,0,0.0,316.55
WDID10784,Deborah Stark,2023-06,1,0,0.0,222.62
WDID10784,Deborah Stark,2023-07,1,0,0.0,120.83
WDID10784,Deborah Stark,2023-08,1,0,0.0,92.11
WDID10784,Deborah Stark,2023-11,1,0,0.0,483.32
WDID10785,Ashley Byrd,2023-01,1,0,0.0,88.57
WDID10785,Ashley Byrd,2023-02,2,0,0.0,513.3
WDID10785,Ashley Byrd,2023-06,1,0,0.0,347.34
WDID10785,Ashley Byrd,2023-07,1,0,0.0,296.24
WDID10785,Ashley Byrd,2023-08,1,0,0.0,196.85
WDID10786,Christopher Richardson,2023-02,1,0,0.0,85.93
WDID10786,Christopher Richardson,2023-05,1,0,0.0,410.17
WDID10786,Christopher Richardson,2023-07,2,0,0.0,450.62
WDID10786,Christopher Richardson,2023-08,2,0,0.0,643.73
WDID10787,Amy King,2023-02,2,0,0.0,653.6300000000001
WDID10787,Amy King,2023-03,1,0,0.0,75.82
WDID10787,Amy King,2023-12,3,0,0.0,952.87
WDID10788,Alejandro Smith,2023-02,2,0,0.0,333.8
WDID10788,Alejandro Smith,2023-07,1,0,0.0,73.38
WDID10788,Alejandro Smith,2023-10,1,0,0.0,359.98
WDID10788,Alejandro Smith,2023-11,1,0,0.0,361.21
WDID10788,Alejandro Smith,2023-12,1,0,0.0,277.98
WDID10789,Amy Miller,2023-02,2,0,0.0,277.21
WDID10789,Amy Miller,2023-09,1,0,0.0,157.37
WDID10789,Amy Miller,2023-10,3,0,0.0,461.24
WDID10790,Katherine Martin,2023-04,1,0,0.0,36.72
WDID10790,Katherine Martin,2023-08,2,0,0.0,211.42000000000002
WDID10790,Katherine Martin,2023-09,1,0,0.0,321.08
WDID10790,Katherine Martin,2023-11,2,0,0.0,464.15
WDID10791,James Duncan,2023-01,2,0,0.0,684.59
WDID10791,James Duncan,2023-04,1,0,0.0,308.03
WDID10791,James Duncan,2023-07,1,0,0.0,58.31
WDID10791,James Duncan,2023-08,1,0,0.0,132.49
WDID10791,James Duncan,2023-09,1,0,0.0,159.22
WDID10792,Ronald Hernandez,2023-02,1,0,0.0,136.09
WDID10792,Ronald Hernandez,2023-04,1,0,0.0,113.01
WDID10792,Ronald Hernandez,2023-05,1,0,0.0,49.49
WDID10792,Ronald Hernandez,2023-06,1,0,0.0,282.7
WDID10792,Ronald Hernandez,2023-10,1,0,0.0,364.18
WDID10792,Ronald Hernandez,2023-11,1,0,0.0,451.53
WDID10793,Linda Yates,2023-01,2,0,0.0,189.64
WDID10793,Linda Yates,2023-06,1,0,0.0,227.99
WDID10793,Linda Yates,2023-07,1,0,0.0,428.89
WDID10793,Linda Yates,2023-09,1,0,0.0,445.22
WDID10793,Linda Yates,2023-12,1,0,0.0,225.1
WDID10794,James Shepherd,2023-01,1,0,0.0,78.2
WDID10794,James Shepherd,2023-02,2,0,0.0,308.43
WDID10794,James Shepherd,2023-06,1,0,0.0,397.87
WDID10794,James Shepherd,2023-09,1,0,0.0,117.41
WDID10794,James Shepherd,2023-12,1,0,0.0,370.46
WDID10795,Joseph Stewart,2023-02,1,0,0.0,367.37
WDID10795,Joseph Stewart,2023-03,1,0,0.0,362.38
WDID10795,Joseph Stewart,2023-10,2,0,0.0,111.57
WDID10795,Joseph Stewart,2023-12,2,0,0.0,279.34000000000003
WDID10796,Bobby Morse MD,2023-01,1,0,0.0,74.19
WDID10796,Bobby Morse MD,2023-02,2,0,0.0,353.97
WDID10796,Bobby Morse MD,2023-06,1,0,0.0,365.8
WDID10796,Bobby Morse MD,2023-09,1,0,0.0,184.22
WDID10796,Bobby Morse MD,2023-10,1,0,0.0,314.05
WDID10797,Peter Carter,2023-01,1,0,0.0,275.97
WDID10797,Peter Carter,2023-02,2,0,0.0,221.69
WDID10797,Peter Carter,2023-05,1,0,0.0,63.11
WDID10797,Peter Carter,2023-09,1,0,0.0,365.53
WDID10797,Peter Carter,2023-11,1,0,0.0,457.58
WDID10798,Ronnie Curtis,2023-03,1,0,0.0,350.6
WDID10798,Ronnie Curtis,2023-04,1,0,0.0,98.83
WDID10798,Ronnie Curtis,2023-06,1,0,0.0,42.93
WDID10798,Ronnie Curtis,2023-07,1,0,0.0,472.63
WDID10798,Ronnie Curtis,2023-10,2,0,0.0,658.26
WDID10799,Valerie Perry,2023-01,1,0,0.0,95.23
WDID10799,Valerie Perry,2023-04,1,0,0.0,459.4
WDID10799,Valerie Perry,2023-06,1,0,0.0,25.79
WDID10799,Valerie Perry,2023-08,1,0,0.0,417.03
WDID10799,Valerie Perry,2023-11,2,0,0.0,565.8199999999999
WDID10800,James Hoover,2023-02,2,0,0.0,431.14
WDID10800,James Hoover,2023-05,1,0,0.0,415.5
WDID10800,James Hoover,2023-10,1,0,0.0,446.66
WDID10800,James Hoover,2023-11,1,0,0.0,242.21
WDID10800,James Hoover,2023-12,1,0,0.0,313.76
WDID10801,Jamie Jenkins,2023-03,1,0,0.0,56.98
WDID10801,Jamie Jenkins,2023-04,2,0,0.0,856.05
WDID10801,Jamie Jenkins,2023-07,1,0,0.0,387.96
WDID10801,Jamie Jenkins,2023-12,2,0,0.0,553.49
WDID10802,Michaela Coleman,2023-02,2,0,0.0,1287.37
WDID10802,Michaela Coleman,2023-06,1,0,0.0,220.25
WDID10802,Michaela Coleman,2023-08,1,0,0.0,49.38
WDID10802,Michaela Coleman,2023-09,1,0,0.0,269.98
WDID10802,Michaela Coleman,2023-12,1,0,0.0,405.92
WDID10803,Jennifer Martin,2023-01,1,0,0.0,190.5
WDID10803,Jennifer Martin,2023-02,1,0,0.0,49.27
WDID10803,Jennifer Martin,2023-06,1,0,0.0,401.28
WDID10803,Jennifer Martin,2023-07,1,0,0.0,245.01
WDID10803,Jennifer Martin,2023-11,1,0,0.0,694.6
WDID10803,Jennifer Martin,2023-12,1,0,0.0,421.2
WDID10804,Tyler Vasquez,2023-02,2,0,0.0,572.8
WDID10804,Tyler Vasquez,2023-03,2,0,0.0,652.37
WDID10804,Tyler Vasquez,2023-04,1,0,0.0,384.41
WDID10804,Tyler Vasquez,2023-07,1,0,0.0,43.32
WDID10805,Adam Irwin,2023-01,1,0,0.0,245.39
WDID10805,Adam Irwin,2023-03,1,0,0.0,473.51
WDID10805,Adam Irwin,2023-04,1,0,0.0,221.52
WDID10805,Adam Irwin,2023-06,2,0,0.0,576.96
WDID10805,Adam Irwin,2023-08,1,0,0.0,348.55
WDID10806,Lisa Sutton,2023-06,1,0,0.0,466.04
WDID10806,Lisa Sutton,2023-07,1,0,0.0,342.8
WDID10806,Lisa Sutton,2023-08,2,0,0.0,251.7
WDID10806,Lisa Sutton,2023-12,2,0,0.0,440.71
WDID10807,Susan Smith,2023-01,1,0,0.0,349.25
WDID10807,Susan Smith,2023-02,2,0,0.0,643.75
WDID10807,Susan Smith,2023-05,2,0,0.0,376.0
WDID10807,Susan Smith,2023-12,1,0,0.0,61.8
WDID10808,Tiffany Hamilton,2023-01,1,0,0.0,342.32
WDID10808,Tiffany Hamilton,2023-04,2,0,0.0,200.65
WDID10808,Tiffany Hamilton,2023-05,1,0,0.0,303.44
WDID10808,Tiffany Hamilton,2023-08,1,0,0.0,412.01
WDID10808,Tiffany Hamilton,2023-09,1,0,0.0,416.36
WDID10809,Patrick Moran,2023-01,2,0,0.0,709.48
WDID10809,Patrick Moran,2023-02,1,0,0.0,460.15
WDID10809,Patrick Moran,2023-03,1,0,0.0,280.24
WDID10809,Patrick Moran,2023-07,2,0,0.0,476.66999999999996
WDID10810,Jesus Walters,2023-05,1,0,0.0,316.7
WDID10810,Jesus Walters,2023-07,1,0,0.0,144.2
WDID10810,Jesus Walters,2023-10,3,0,0.0,1020.47
WDID10810,Jesus Walters,2023-11,1,0,0.0,349.08
WDID10811,Bruce Manning,2023-01,1,0,0.0,136.86
WDID10811,Bruce Manning,2023-03,1,0,0.0,262.96
WDID10811,Bruce Manning,2023-05,2,0,0.0,759.42
WDID10811,Bruce Manning,2023-09,2,0,0.0,612.24
WDID10812,Erin Davis,2023-06,1,0,0.0,117.92
WDID10812,Erin Davis,2023-07,1,0,0.0,107.99
WDID10812,Erin Davis,2023-08,2,0,0.0,589.46
WDID10812,Erin Davis,2023-09,1,0,0.0,440.1
WDID10812,Erin Davis,2023-10,1,0,0.0,265.94
WDID10813,Shawn Nguyen,2023-05,1,0,0.0,191.11
WDID10813,Shawn Nguyen,2023-06,1,0,0.0,417.26
WDID10813,Shawn Nguyen,2023-07,2,0,0.0,174.43
WDID10813,Shawn Nguyen,2023-10,1,0,0.0,323.64
WDID10813,Shawn Nguyen,2023-11,1,0,0.0,249.19
WDID10814,Elizabeth Little,2023-05,1,0,0.0,371.0
WDID10814,Elizabeth Little,2023-06,2,0,0.0,520.31
WDID10814,Elizabeth Little,2023-07,1,0,0.0,283.41
WDID10814,Elizabeth Little,2023-08,1,0,0.0,76.95
WDID10814,Elizabeth Little,2023-12,1,0,0.0,199.33
WDID10815,Erica Schultz,2023-01,1,0,0.0,65.63
WDID10815,Erica Schultz,2023-05,1,0,0.0,171.82
WDID10815,Erica Schultz,2023-07,2,0,0.0,637.28
WDID10815,Erica Schultz,2023-10,1,0,0.0,104.33
WDID10815,Erica Schultz,2023-11,1,0,0.0,356.58
WDID10816,Ryan Hartman,2023-01,1,0,0.0,353.06
WDID10816,Ryan Hartman,2023-05,1,0,0.0,170.13
WDID10816,Ryan Hartman,2023-06,1,0,0.0,94.85
WDID10816,Ryan Hartman,2023-08,1,0,0.0,452.2
WDID10816,Ryan Hartman,2023-11,1,0,0.0,57.06
WDID10816,Ryan Hartman,2023-12,1,0,0.0,231.78
WDID10817,Brian Castro,2023-02,1,0,0.0,346.21
WDID10817,Brian Castro,2023-06,1,0,0.0,82.89
WDID10817,Brian Castro,2023-08,1,0,0.0,338.82
WDID10817,Brian Castro,2023-10,1,0,0.0,35.61
WDID10817,Brian Castro,2023-11,1,0,0.0,208.4
WDID10817,Brian Castro,2023-12,1,0,0.0,127.71
WDID10818,Brooke Garcia,2023-01,1,0,0.0,70.4
WDID10818,Brooke Garcia,2023-05,1,0,0.0,348.38
WDID10818,Brooke Garcia,2023-06,3,0,0.0,986.39
WDID10818,Brooke Garcia,2023-11,1,0,0.0,111.33
WDID10819,Melanie Heath,2023-05,1,0,0.0,108.29
WDID10819,Melanie Heath,2023-08,2,0,0.0,485.69
WDID10819,Melanie Heath,2023-10,1,0,0.0,309.55
WDID10819,Melanie Heath,2023-11,2,0,0.0,247.14
WDID10820,Dr. Gabriel Mendoza,2023-03,1,0,0.0,294.38
WDID10820,Dr. Gabriel Mendoza,2023-05,1,0,0.0,101.86
WDID10820,Dr. Gabriel Mendoza,2023-08,1,0,0.0,75.11
WDID10820,Dr. Gabriel Mendoza,2023-10,1,0,0.0,437.23
WDID10820,Dr. Gabriel Mendoza,2023-11,2,0,0.0,238.31
WDID10821,Victoria Bowen,2023-01,1,0,0.0,424.3
WDID10821,Victoria Bowen,2023-05,1,0,0.0,21.48
WDID10821,Victoria Bowen,2023-07,1,0,0.0,478.67
WDID10821,Victoria Bowen,2023-09,1,0,0.0,185.27
WDID10821,Victoria Bowen,2023-10,1,0,0.0,267.28
WDID10821,Victoria Bowen,2023-12,1,0,0.0,430.17
WDID10822,Rebecca Rivers,2023-04,1,0,0.0,165.01
WDID10822,Rebecca Rivers,2023-06,3,0,0.0,1052.3899999999999
WDID10822,Rebecca Rivers,2023-10,2,0,0.0,1476.65
WDID10823,Cathy Daniel,2023-01,1,0,0.0,166.37
WDID10823,Cathy Daniel,2023-04,1,0,0.0,315.48
WDID10823,Cathy Daniel,2023-07,1,0,0.0,75.13
WDID10823,Cathy Daniel,2023-08,1,0,0.0,452.73
WDID10823,Cathy Daniel,2023-11,1,0,0.0,472.88
WDID10823,Cathy Daniel,2023-12,1,0,0.0,123.16
WDID10824,Marcus Hamilton,2023-01,1,0,0.0,472.88
WDID10824,Marcus Hamilton,2023-04,1,0,0.0,442.01
WDID10824,Marcus Hamilton,2023-06,1,0,0.0,264.38
WDID10824,Marcus Hamilton,2023-07,2,0,0.0,223.95
WDID10824,Marcus Hamilton,2023-11,1,0,0.0,297.67
WDID10825,Ricky Hodge,2023-01,1,0,0.0,462.46
WDID10825,Ricky Hodge,2023-04,1,0,0.0,112.39
WDID10825,Ricky Hodge,2023-05,1,0,0.0,290.19
WDID10825,Ricky Hodge,2023-06,1,0,0.0,397.84
WDID10825,Ricky Hodge,2023-08,1,0,0.0,417.51
WDID10825,Ricky Hodge,2023-11,1,0,0.0,67.89
WDID10826,Krista Adams,2023-05,1,0,0.0,55.69
WDID10826,Krista Adams,2023-06,2,0,0.0,327.86
WDID10826,Krista Adams,2023-08,1,0,0.0,327.63
WDID10826,Krista Adams,2023-10,1,0,0.0,326.9
WDID10826,Krista Adams,2023-12,1,0,0.0,460.49
WDID10827,Xavier Hernandez,2023-02,1,0,0.0,284.07
WDID10827,Xavier Hernandez,2023-03,1,0,0.0,499.38
WDID10827,Xavier Hernandez,2023-07,2,0,0.0,124.3
WDID10827,Xavier Hernandez,2023-09,2,0,0.0,695.15
WDID10828,Jason Willis,2023-01,1,0,0.0,282.14
WDID10828,Jason Willis,2023-05,2,0,0.0,949.19
WDID10828,Jason Willis,2023-07,1,0,0.0,238.89
WDID10828,Jason Willis,2023-08,1,0,0.0,444.73
WDID10828,Jason Willis,2023-09,1,0,0.0,437.68
WDID10829,Shannon Thomas,2023-05,1,0,0.0,229.52
WDID10829,Shannon Thomas,2023-08,1,0,0.0,495.59
WDID10829,Shannon Thomas,2023-10,1,0,0.0,422.94
WDID10829,Shannon Thomas,2023-11,3,0,0.0,1111.25
WDID10830,Christy Young,2023-03,1,0,0.0,239.02
WDID10830,Christy Young,2023-04,2,0,0.0,579.27
WDID10830,Christy Young,2023-05,2,0,0.0,691.97
WDID10830,Christy Young,2023-11,1,0,0.0,373.63
WDID10831,Ashley Alvarez,2023-01,1,0,0.0,370.35
WDID10831,Ashley Alvarez,2023-03,1,0,0.0,328.16
WDID10831,Ashley Alvarez,2023-04,1,0,0.0,191.52
WDID10831,Ashley Alvarez,2023-08,2,0,0.0,660.16
WDID10831,Ashley Alvarez,2023-10,1,0,0.0,196.22
WDID10832,John Watkins,2023-03,2,0,0.0,479.03999999999996
WDID10832,John Watkins,2023-04,1,0,0.0,157.31
WDID10832,John Watkins,2023-05,1,0,0.0,324.72
WDID10832,John Watkins,2023-07,1,0,0.0,455.44
WDID10832,John Watkins,2023-10,1,0,0.0,366.73
WDID10833,Laura Murillo,2023-01,1,0,0.0,441.24
WDID10833,Laura Murillo,2023-03,2,0,0.0,747.26
WDID10833,Laura Murillo,2023-09,2,0,0.0,479.29
WDID10833,Laura Murillo,2023-12,1,0,0.0,154.16
WDID10834,Mr. Michael Cox MD,2023-01,1,0,0.0,152.09
WDID10834,Mr. Michael Cox MD,2023-03,1,0,0.0,427.44
WDID10834,Mr. Michael Cox MD,2023-08,2,0,0.0,571.94
WDID10834,Mr. Michael Cox MD,2023-09,1,0,0.0,122.74
WDID10834,Mr. Michael Cox MD,2023-11,1,0,0.0,321.24
WDID10835,Rodney Wallace,2023-01,1,0,0.0,109.04
WDID10835,Rodney Wallace,2023-02,1,0,0.0,136.64
WDID10835,Rodney Wallace,2023-03,1,0,0.0,311.49
WDID10835,Rodney Wallace,2023-04,1,0,0.0,277.1
WDID10835,Rodney Wallace,2023-05,1,0,0.0,346.4
WDID10835,Rodney Wallace,2023-07,1,0,0.0,413.55
WDID10836,Laura Schultz,2023-02,2,0,0.0,549.59
WDID10836,Laura Schultz,2023-05,1,0,0.0,50.7
WDID10836,Laura Schultz,2023-08,1,0,0.0,82.77
