customer_id,customer_name,customer_age,total_orders,total_failures,total_revenue,avg_ticket,months_active,first_order,last_order,failure_rate,orders_per_month,had_failure,age_group,failure_group,value_segment,churned,returned_after_failure
WCID5516,Ann Ramirez,89,8,4,2692.9,336.6125,6,2023-01-17,2023-12-24,0.5,1.3333,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5517,Todd Griffith,25,10,2,2761.61,276.161,8,2023-01-06,2023-11-01,0.2,1.25,True,18–29,2 — Duas falhas,Alto Valor,False,True
WCID5518,Tiffany Haynes,71,5,1,1674.02,334.804,5,2023-01-28,2023-11-18,0.2,1.0,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5519,David Walsh,25,10,2,2400.52,240.052,9,2023-01-13,2023-12-25,0.2,1.1111,True,18–29,2 — Duas falhas,Alto Valor,False,True
WCID5520,John Cole,85,9,1,2125.94,236.2156,6,2023-01-13,2023-12-28,0.1111,1.5,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5521,Whitney Kelly,53,8,2,2740.78,342.5975,7,2023-01-14,2023-12-03,0.25,1.1429,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID5522,Paul Tran,90,8,0,2524.54,315.5675,6,2023-04-24,2023-12-28,0.0,1.3333,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5523,Cynthia Oliver,36,10,1,2545.82,254.582,7,2023-01-29,2023-10-04,0.1,1.4286,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5524,Tyler Mann,67,9,1,2317.77,257.53,9,2023-01-10,2023-12-09,0.1111,1.0,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5525,Danielle Parker,31,7,0,1779.81,254.2586,6,2023-01-30,2023-11-29,0.0,1.1667,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5526,Leah Morris,31,5,0,1232.51,246.502,4,2023-02-13,2023-08-26,0.0,1.25,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5527,Kevin Barber,39,4,1,799.87,199.9675,3,2023-03-18,2023-09-20,0.25,1.3333,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5528,Christina Brown,18,5,1,1324.47,264.894,4,2023-02-07,2023-12-17,0.2,1.25,True,,1 — Uma falha,Baixo Valor,False,True
WCID5529,William Young,74,9,0,1436.35,159.5944,5,2023-02-13,2023-12-27,0.0,1.8,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5530,Carlos Hansen,31,11,3,3141.87,285.6245,6,2023-01-25,2023-12-15,0.2727,1.8333,True,30–44,3+ — Múltiplas falhas,VIP,False,True
WCID5531,Peggy White,63,5,0,1676.85,335.37,3,2023-01-08,2023-08-19,0.0,1.6667,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5532,Deanna Parsons,77,9,1,2946.64,327.4044,6,2023-03-06,2023-12-23,0.1111,1.5,True,60+,1 — Uma falha,VIP,False,True
WCID5533,Amy Wheeler,46,4,1,1350.88,337.72,3,2023-05-05,2023-12-17,0.25,1.3333,True,45–59,1 — Uma falha,Baixo Valor,False,False
WCID5534,Timothy Wright MD,31,7,1,1543.17,220.4529,5,2023-03-01,2023-10-15,0.1429,1.4,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5535,Raymond Conrad,77,13,3,3331.26,256.2508,7,2023-03-20,2023-12-14,0.2308,1.8571,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5536,Michael Tyler,72,7,1,1921.38,274.4829,6,2023-02-01,2023-11-25,0.1429,1.1667,True,60+,1 — Uma falha,Médio Valor,False,False
WCID5537,Donald Chen,38,9,2,2034.2,226.0222,8,2023-01-25,2023-12-08,0.2222,1.125,True,30–44,2 — Duas falhas,Médio Valor,False,True
WCID5538,William Kennedy,36,11,2,3069.71,279.0645,8,2023-01-01,2023-10-30,0.1818,1.375,True,30–44,2 — Duas falhas,VIP,False,True
WCID5539,Kimberly Willis,65,9,1,1815.99,201.7767,7,2023-01-08,2023-10-24,0.1111,1.2857,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5540,Barbara Pruitt,70,13,2,2490.15,191.55,7,2023-01-05,2023-11-04,0.1538,1.8571,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5541,Amy Walker,66,6,1,2199.74,366.6233,5,2023-01-25,2023-10-17,0.1667,1.2,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5542,Elizabeth Russell,66,6,0,1099.63,183.2717,6,2023-01-24,2023-10-31,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5543,Joshua Lewis,76,14,4,3602.95,257.3536,8,2023-01-03,2023-11-17,0.2857,1.75,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5544,Richard Harris,39,10,0,3032.47,303.247,6,2023-02-08,2023-12-09,0.0,1.6667,False,30–44,0 — Sem falha,VIP,False,False
WCID5545,Peter Romero,64,7,2,1742.94,248.9914,5,2023-02-13,2023-12-24,0.2857,1.4,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID5546,Lawrence Hoover,69,9,0,2666.2,296.2444,7,2023-01-26,2023-12-09,0.0,1.2857,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5547,Peter Lee,87,9,1,1995.14,221.6822,6,2023-01-23,2023-12-13,0.1111,1.5,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5548,Marie Edwards,47,9,2,2347.73,260.8589,6,2023-02-08,2023-12-11,0.2222,1.5,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID5549,Alisha Klein,59,11,3,2452.02,222.9109,7,2023-01-05,2023-10-28,0.2727,1.5714,True,45–59,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5550,Amy Wu,50,7,2,1708.81,244.1157,5,2023-01-06,2023-12-09,0.2857,1.4,True,45–59,2 — Duas falhas,Médio Valor,False,True
WCID5551,Mr. Jamie Orr,30,11,2,3349.36,304.4873,7,2023-02-27,2023-12-15,0.1818,1.5714,True,18–29,2 — Duas falhas,VIP,False,True
WCID5552,Evan Smith,65,3,0,955.09,318.3633,3,2023-02-07,2023-09-23,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5553,Steven Goodwin,51,13,1,3237.33,249.0254,9,2023-01-16,2023-12-08,0.0769,1.4444,True,45–59,1 — Uma falha,VIP,False,True
WCID5554,Brian Miller,41,12,2,3983.14,331.9283,9,2023-02-11,2023-12-26,0.1667,1.3333,True,30–44,2 — Duas falhas,VIP,False,True
WCID5555,Kimberly Brown,27,8,2,1889.14,236.1425,6,2023-02-01,2023-12-22,0.25,1.3333,True,18–29,2 — Duas falhas,Médio Valor,False,True
WCID5556,Crystal Lucas,22,13,3,3223.87,247.99,7,2023-01-03,2023-11-27,0.2308,1.8571,True,18–29,3+ — Múltiplas falhas,VIP,False,True
WCID5557,Amber Hansen,21,13,3,4227.35,325.1808,9,2023-01-27,2023-12-17,0.2308,1.4444,True,18–29,3+ — Múltiplas falhas,VIP,False,True
WCID5558,David Wilson,46,13,0,3476.83,267.4485,9,2023-01-21,2023-12-26,0.0,1.4444,False,45–59,0 — Sem falha,VIP,False,False
WCID5559,Zachary Hampton,40,14,2,5248.7,374.9071,8,2023-01-10,2023-12-28,0.1429,1.75,True,30–44,2 — Duas falhas,VIP,False,True
WCID5560,David Smith,25,6,0,1611.04,268.5067,6,2023-03-26,2023-11-02,0.0,1.0,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5561,Susan Chavez,69,11,2,4238.83,385.3482,7,2023-01-02,2023-12-31,0.1818,1.5714,True,60+,2 — Duas falhas,VIP,False,True
WCID5562,Rachel Johnson,76,10,2,3860.95,386.095,8,2023-01-17,2023-12-07,0.2,1.25,True,60+,2 — Duas falhas,VIP,False,True
WCID5563,Christopher Bass,69,4,0,1278.03,319.5075,4,2023-02-25,2023-08-14,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5564,Brandon Phillips,50,14,2,3840.47,274.3193,7,2023-01-21,2023-12-31,0.1429,2.0,True,45–59,2 — Duas falhas,VIP,False,True
WCID5565,Victoria Hill,28,8,2,1981.04,247.63,5,2023-05-24,2023-12-31,0.25,1.6,True,18–29,2 — Duas falhas,Médio Valor,False,True
WCID5566,Gregory Ryan,65,7,2,1292.3,184.6143,6,2023-01-17,2023-11-22,0.2857,1.1667,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID5567,Megan Bridges,57,5,1,1827.34,365.468,5,2023-03-14,2023-12-13,0.2,1.0,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5568,Robin Russell,18,4,1,1635.29,408.8225,4,2023-01-25,2023-12-31,0.25,1.0,True,,1 — Uma falha,Médio Valor,False,True
WCID5569,Henry Camacho,43,10,2,3105.22,310.522,7,2023-01-09,2023-10-08,0.2,1.4286,True,30–44,2 — Duas falhas,VIP,False,True
WCID5570,Rodney Frey,52,9,2,1515.02,168.3356,7,2023-01-07,2023-12-14,0.2222,1.2857,True,45–59,2 — Duas falhas,Baixo Valor,False,True
WCID5571,Jonathan Powell,74,11,2,3425.06,311.3691,5,2023-01-04,2023-06-27,0.1818,2.2,True,60+,2 — Duas falhas,VIP,False,True
WCID5572,Dustin Ruiz,35,12,0,2699.13,224.9275,8,2023-01-04,2023-12-10,0.0,1.5,False,30–44,0 — Sem falha,Alto Valor,False,False
WCID5573,Andrea Sanchez,61,9,3,3322.01,369.1122,7,2023-01-07,2023-12-16,0.3333,1.2857,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5574,Dr. Zachary Nelson III,44,9,1,2706.34,300.7044,8,2023-01-19,2023-12-22,0.1111,1.125,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5575,Samantha Kelly,41,9,1,2006.72,222.9689,7,2023-01-09,2023-12-25,0.1111,1.2857,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID5576,Cindy Pitts,51,11,1,2263.01,205.7282,9,2023-03-29,2023-12-20,0.0909,1.2222,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID5577,Aaron Fry,61,6,0,2042.09,340.3483,3,2023-03-10,2023-08-29,0.0,2.0,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5578,Matthew Beard,61,9,3,3108.05,345.3389,8,2023-02-15,2023-12-25,0.3333,1.125,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5579,Matthew Lopez,78,9,0,2732.04,303.56,7,2023-01-30,2023-12-15,0.0,1.2857,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5580,Tina Greene,33,13,3,4248.86,326.8354,9,2023-01-13,2023-12-27,0.2308,1.4444,True,30–44,3+ — Múltiplas falhas,VIP,False,True
WCID5581,Lisa Crawford,61,9,1,1935.91,215.1011,7,2023-02-16,2023-12-06,0.1111,1.2857,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5582,Stephen Parker,74,5,0,1686.41,337.282,4,2023-07-01,2023-12-21,0.0,1.25,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5583,Bradley Anderson,29,7,0,1788.93,255.5614,5,2023-06-21,2023-12-28,0.0,1.4,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID5584,Robert Walton,77,10,2,2525.31,252.531,7,2023-01-12,2023-11-21,0.2,1.4286,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5585,Robert Vasquez,24,10,1,1801.83,180.183,7,2023-01-27,2023-11-29,0.1,1.4286,True,18–29,1 — Uma falha,Médio Valor,False,True
WCID5586,Justin Baker,82,8,0,1412.1,176.5125,6,2023-05-08,2023-11-18,0.0,1.3333,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5587,Linda Ruiz,88,6,2,2028.91,338.1517,5,2023-03-14,2023-09-15,0.3333,1.2,True,60+,2 — Duas falhas,Médio Valor,True,True
WCID5588,Christina Russell,76,4,1,1347.72,336.93,3,2023-06-03,2023-08-27,0.25,1.3333,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5589,Darlene Andersen,52,8,1,2052.09,256.5112,5,2023-01-03,2023-11-28,0.125,1.6,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5590,Lawrence Cohen,23,9,0,2678.34,297.5933,7,2023-02-01,2023-11-03,0.0,1.2857,False,18–29,0 — Sem falha,Alto Valor,False,False
WCID5591,Logan Nelson,49,11,1,3881.99,352.9082,6,2023-02-18,2023-11-23,0.0909,1.8333,True,45–59,1 — Uma falha,VIP,False,False
WCID5592,Justin Knight,73,11,1,2647.29,240.6627,8,2023-02-07,2023-12-03,0.0909,1.375,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5593,Victor Gonzalez,86,13,4,2983.62,229.5092,9,2023-01-05,2023-12-26,0.3077,1.4444,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5594,Robert Odonnell,45,7,3,2075.43,296.49,6,2023-01-09,2023-12-02,0.4286,1.1667,True,30–44,3+ — Múltiplas falhas,Médio Valor,False,True
WCID5595,Ann Kelly,28,5,0,1565.46,313.092,4,2023-01-05,2023-12-30,0.0,1.25,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5596,Kristen Marsh,56,6,0,1501.04,250.1733,6,2023-01-19,2023-12-19,0.0,1.0,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5597,Betty Young,36,8,0,1637.17,204.6462,6,2023-03-08,2023-11-11,0.0,1.3333,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5598,Carrie Padilla,24,5,0,1068.31,213.662,5,2023-04-11,2023-12-02,0.0,1.0,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5599,Natalie Fisher,26,13,2,4035.18,310.3985,9,2023-01-01,2023-11-11,0.1538,1.4444,True,18–29,2 — Duas falhas,VIP,False,True
WCID5600,Chad Hernandez,67,14,1,5222.84,373.06,10,2023-01-24,2023-12-06,0.0714,1.4,True,60+,1 — Uma falha,VIP,False,True
WCID5601,Dominic Richardson,46,10,1,2774.38,277.438,8,2023-01-24,2023-11-09,0.1,1.25,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID5602,Alexis Nguyen,43,10,0,3439.96,343.996,5,2023-02-14,2023-12-20,0.0,2.0,False,30–44,0 — Sem falha,VIP,False,False
WCID5603,Andrew Sullivan,59,7,0,1837.79,262.5414,5,2023-03-16,2023-09-21,0.0,1.4,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID5604,Jessica Stevens,78,6,1,2085.38,347.5633,4,2023-02-12,2023-08-23,0.1667,1.5,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5605,Adam Hernandez,76,9,3,4008.35,445.3722,7,2023-01-05,2023-12-05,0.3333,1.2857,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5606,Amy Fields,59,9,2,2738.52,304.28,6,2023-01-09,2023-12-05,0.2222,1.5,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID5607,David Elliott,44,8,0,2112.29,264.0362,7,2023-01-02,2023-11-05,0.0,1.1429,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5608,Angela Williams,38,6,2,1618.37,269.7283,5,2023-01-15,2023-12-24,0.3333,1.2,True,30–44,2 — Duas falhas,Médio Valor,False,True
WCID5609,Beth Bell,60,2,1,215.83,107.915,2,2023-01-05,2023-02-06,0.5,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID5610,Lauren Meyers,68,11,1,3292.39,299.3082,6,2023-02-23,2023-12-26,0.0909,1.8333,True,60+,1 — Uma falha,VIP,False,True
WCID5611,Leah Deleon,38,3,2,757.73,252.5767,3,2023-04-15,2023-08-13,0.6667,1.0,True,30–44,2 — Duas falhas,Baixo Valor,True,True
WCID5612,Elizabeth Rios,28,7,0,2341.06,334.4371,5,2023-03-19,2023-12-04,0.0,1.4,False,18–29,0 — Sem falha,Alto Valor,False,False
WCID5613,William Anthony,81,11,1,3256.6,296.0545,8,2023-01-02,2023-10-15,0.0909,1.375,True,60+,1 — Uma falha,VIP,False,True
WCID5614,Justin Scott,44,2,0,669.62,334.81,2,2023-09-13,2023-11-05,0.0,1.0,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5615,Anthony Hill,32,3,1,732.82,244.2733,3,2023-02-05,2023-09-19,0.3333,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5616,Scott Estrada,20,6,0,1456.86,242.81,5,2023-02-02,2023-12-28,0.0,1.2,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5617,John Bell,64,7,0,2478.0,354.0,5,2023-06-30,2023-12-26,0.0,1.4,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5618,Michelle Rivera,49,7,1,1398.67,199.81,4,2023-01-24,2023-06-28,0.1429,1.75,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID5619,William Roberts,27,10,1,2601.27,260.127,9,2023-01-16,2023-12-07,0.1,1.1111,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5620,Patrick Martin,72,16,3,4228.09,264.2556,9,2023-01-07,2023-11-03,0.1875,1.7778,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5621,Jared Simpson,88,6,1,1445.58,240.93,4,2023-04-24,2023-12-17,0.1667,1.5,True,60+,1 — Uma falha,Baixo Valor,False,False
WCID5622,Anne Edwards,39,7,1,2295.97,327.9957,6,2023-01-26,2023-12-14,0.1429,1.1667,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5623,Kathryn Mullen,50,7,1,1968.88,281.2686,7,2023-03-25,2023-12-18,0.1429,1.0,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5624,Derek Lyons,82,13,0,3077.41,236.7238,8,2023-01-14,2023-11-22,0.0,1.625,False,60+,0 — Sem falha,VIP,False,False
WCID5625,Alex Berry,74,14,3,5717.58,408.3986,8,2023-01-21,2023-11-11,0.2143,1.75,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5626,Melissa Anderson,64,11,2,3121.7,283.7909,6,2023-01-15,2023-11-24,0.1818,1.8333,True,60+,2 — Duas falhas,VIP,False,True
WCID5627,Elizabeth Robinson,39,7,1,2150.89,307.27,4,2023-04-08,2023-12-05,0.1429,1.75,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID5628,Sarah James,58,6,3,1342.97,223.8283,5,2023-01-14,2023-12-08,0.5,1.2,True,45–59,3+ — Múltiplas falhas,Baixo Valor,False,True
WCID5629,Heather Pineda,59,10,2,3730.66,373.066,8,2023-03-29,2023-12-31,0.2,1.25,True,45–59,2 — Duas falhas,VIP,False,True
WCID5630,Stephanie Harris,67,6,2,2837.59,472.9317,5,2023-02-04,2023-11-09,0.3333,1.2,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5631,John Patterson,82,8,0,2214.47,276.8088,5,2023-01-10,2023-10-14,0.0,1.6,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5632,Todd Whitney,41,4,1,1240.85,310.2125,4,2023-03-10,2023-12-15,0.25,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5633,Vicki Perez,43,8,3,1950.82,243.8525,7,2023-01-18,2023-12-27,0.375,1.1429,True,30–44,3+ — Múltiplas falhas,Médio Valor,False,True
WCID5634,Joe Bentley,41,4,0,706.19,176.5475,4,2023-03-29,2023-07-23,0.0,1.0,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5635,Robert Brown,87,13,2,3421.63,263.2023,9,2023-01-20,2023-12-28,0.1538,1.4444,True,60+,2 — Duas falhas,VIP,False,True
WCID5636,Isaiah Lawson,39,6,1,1744.1,290.6833,5,2023-01-21,2023-10-31,0.1667,1.2,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID5637,Nancy Torres,45,10,2,3689.43,368.943,6,2023-04-19,2023-12-23,0.2,1.6667,True,30–44,2 — Duas falhas,VIP,False,True
WCID5638,Angela Brock,52,6,3,1591.33,265.2217,5,2023-02-20,2023-12-11,0.5,1.2,True,45–59,3+ — Múltiplas falhas,Baixo Valor,False,True
WCID5639,Robert Smith,29,8,2,1858.05,232.2562,5,2023-01-07,2023-08-06,0.25,1.6,True,18–29,2 — Duas falhas,Médio Valor,False,True
WCID5640,Sarah Gentry,24,5,1,2495.01,499.002,5,2023-01-14,2023-11-11,0.2,1.0,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5641,Dylan Smith,78,5,1,1658.19,331.638,4,2023-04-11,2023-10-16,0.2,1.25,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5642,Adriana Pope,88,10,1,2020.7,202.07,8,2023-01-07,2023-12-23,0.1,1.25,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5643,James Harris,21,9,2,1903.73,211.5256,6,2023-04-01,2023-12-07,0.2222,1.5,True,18–29,2 — Duas falhas,Médio Valor,False,True
WCID5644,Mariah Holloway,76,5,0,1908.56,381.712,5,2023-02-05,2023-09-29,0.0,1.0,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5645,Jennifer Jordan,18,4,1,1048.34,262.085,4,2023-01-23,2023-12-20,0.25,1.0,True,,1 — Uma falha,Baixo Valor,False,True
WCID5646,Linda Smith,64,12,1,2502.58,208.5483,10,2023-01-04,2023-12-18,0.0833,1.2,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5647,Stephen Mckenzie,19,9,1,1586.63,176.2922,6,2023-01-09,2023-11-01,0.1111,1.5,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5648,Brian Spence,75,11,1,3328.37,302.5791,7,2023-01-07,2023-12-18,0.0909,1.5714,True,60+,1 — Uma falha,VIP,False,True
WCID5649,Jonathan Stevens,54,6,0,1921.09,320.1817,5,2023-01-05,2023-10-08,0.0,1.2,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID5650,Kimberly Rojas,18,7,0,3405.35,486.4786,5,2023-02-01,2023-11-20,0.0,1.4,False,,0 — Sem falha,VIP,False,False
WCID5651,Laurie Phillips,25,11,2,3387.89,307.99,7,2023-02-24,2023-12-21,0.1818,1.5714,True,18–29,2 — Duas falhas,VIP,False,True
WCID5652,Carla Knox,23,12,3,3317.02,276.4183,8,2023-01-10,2023-12-18,0.25,1.5,True,18–29,3+ — Múltiplas falhas,VIP,False,True
WCID5653,Matthew Roberts,66,10,4,2547.38,254.738,8,2023-01-23,2023-12-11,0.4,1.25,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5654,Erin Vazquez,31,10,2,3348.39,334.839,5,2023-02-05,2023-09-22,0.2,2.0,True,30–44,2 — Duas falhas,VIP,False,True
WCID5655,Kenneth Cole,35,6,0,1793.57,298.9283,4,2023-07-08,2023-12-01,0.0,1.5,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5656,Amy Johnson,73,14,1,4463.14,318.7957,9,2023-01-03,2023-12-27,0.0714,1.5556,True,60+,1 — Uma falha,VIP,False,True
WCID5657,Michael Evans,64,14,1,4121.13,294.3664,8,2023-01-21,2023-12-24,0.0714,1.75,True,60+,1 — Uma falha,VIP,False,True
WCID5658,Michael Roberts,61,7,1,2672.9,381.8429,5,2023-02-05,2023-11-20,0.1429,1.4,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5659,Angela Smith,81,5,1,1175.06,235.012,4,2023-01-17,2023-12-30,0.2,1.25,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5660,Stephen Barnes,62,5,2,1421.03,284.206,5,2023-01-06,2023-10-04,0.4,1.0,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID5661,Dr. Anna Johnson,89,7,1,1093.1,156.1571,5,2023-02-02,2023-11-02,0.1429,1.4,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5662,Erik Lee,82,7,1,1981.79,283.1129,5,2023-02-12,2023-12-21,0.1429,1.4,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5663,Cheryl Medina,40,9,1,2700.13,300.0144,7,2023-01-15,2023-12-05,0.1111,1.2857,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5664,Tracy Price,24,8,2,2385.05,298.1312,6,2023-05-04,2023-12-19,0.25,1.3333,True,18–29,2 — Duas falhas,Alto Valor,False,True
WCID5665,Peter Jenkins,24,7,1,1857.32,265.3314,5,2023-01-07,2023-08-24,0.1429,1.4,True,18–29,1 — Uma falha,Médio Valor,False,True
WCID5666,Jennifer Gonzalez,65,6,0,1358.01,226.335,4,2023-01-29,2023-08-12,0.0,1.5,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5667,Frank Watson,34,7,1,1680.02,240.0029,3,2023-03-31,2023-08-22,0.1429,2.3333,True,30–44,1 — Uma falha,Médio Valor,True,False
WCID5668,Dr. Alicia Hernandez DVM,87,6,1,1512.69,252.115,5,2023-01-07,2023-11-21,0.1667,1.2,True,60+,1 — Uma falha,Baixo Valor,False,False
WCID5669,James White,54,10,2,3220.15,322.015,7,2023-01-18,2023-10-11,0.2,1.4286,True,45–59,2 — Duas falhas,VIP,False,True
WCID5670,Jason Flores,49,10,2,2970.5,297.05,9,2023-01-30,2023-10-24,0.2,1.1111,True,45–59,2 — Duas falhas,VIP,False,True
WCID5671,Amanda Sanchez,73,4,0,1188.38,297.095,3,2023-05-10,2023-11-18,0.0,1.3333,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5672,Dana Gutierrez,19,7,4,2115.65,302.2357,6,2023-03-14,2023-12-25,0.5714,1.1667,True,18–29,3+ — Múltiplas falhas,Médio Valor,False,True
WCID5673,Amber Bell,67,5,1,1362.95,272.59,4,2023-04-23,2023-10-22,0.2,1.25,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5674,Michael Decker,74,5,0,1514.24,302.848,3,2023-01-12,2023-10-27,0.0,1.6667,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5675,Stephanie Carroll,85,5,1,1231.61,246.322,4,2023-01-01,2023-09-19,0.2,1.25,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5676,Veronica Bradford,67,7,0,1848.14,264.02,6,2023-01-20,2023-12-29,0.0,1.1667,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5677,Kristen Lucas,87,7,2,885.33,126.4757,5,2023-02-28,2023-12-15,0.2857,1.4,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID5678,Brandon Guerrero,39,4,0,875.1,218.775,3,2023-04-25,2023-12-24,0.0,1.3333,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5679,Paul Williams,47,7,2,2078.97,296.9957,5,2023-02-23,2023-12-06,0.2857,1.4,True,45–59,2 — Duas falhas,Médio Valor,False,True
WCID5680,James Baker,28,7,1,2008.26,286.8943,5,2023-05-03,2023-10-18,0.1429,1.4,True,18–29,1 — Uma falha,Médio Valor,False,True
WCID5681,John Spence,30,9,3,2996.15,332.9056,6,2023-01-31,2023-12-25,0.3333,1.5,True,18–29,3+ — Múltiplas falhas,VIP,False,True
WCID5682,Cody Reyes,82,8,0,2512.04,314.005,6,2023-03-05,2023-11-27,0.0,1.3333,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5683,Jason Bolton,28,7,3,2604.24,372.0343,5,2023-01-11,2023-08-30,0.4286,1.4,True,18–29,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5684,George Baird,48,6,0,1832.6,305.4333,6,2023-03-10,2023-11-15,0.0,1.0,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID5685,Shelley Gould,85,12,7,2361.59,196.7992,9,2023-02-20,2023-12-29,0.5833,1.3333,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5686,Larry Tran,32,14,1,4385.27,313.2336,9,2023-01-05,2023-12-26,0.0714,1.5556,True,30–44,1 — Uma falha,VIP,False,True
WCID5687,Tracy Beasley,28,7,2,1887.39,269.6271,6,2023-01-29,2023-11-18,0.2857,1.1667,True,18–29,2 — Duas falhas,Médio Valor,False,True
